,item_id,user_id,rating_id
1622,244,44,10
1623,690,44,10
1624,143,44,10
1625,615,44,5
1626,61,44,2
1627,1012,44,6
1628,1058,44,7
1629,253,44,8
1630,1242,44,9
1631,723,44,1
1632,550,45,10
1633,508,45,10
1634,1106,45,10
1635,219,45,10
1636,436,45,10
1637,348,45,10
1638,653,45,10
1639,1043,45,10
1640,79,45,10
1641,188,45,10
1642,166,45,10
1643,306,45,10
1644,1131,45,10
1645,509,45,10
1646,1225,45,10
1647,87,45,10
1648,677,45,10
1649,1009,45,10
1650,454,45,10
1651,455,45,10
1652,29,45,10
1653,1227,45,10
1654,802,45,10
1655,920,45,10
1656,10,45,10
1657,994,45,10
1658,593,45,1
1659,96,74,4
1660,1200,74,3
1661,763,74,3
1662,548,74,6
1663,963,74,8
1664,496,74,6
1665,1235,74,9
1666,1139,74,10
1667,115,74,5
1668,292,74,3
1669,1263,74,2
1670,1129,74,8
1671,793,74,7
1672,404,74,8
1673,707,74,9
1674,1309,74,6
1675,1273,74,6
1676,849,74,4
1677,320,74,3
1678,799,74,3
1679,1256,74,2
1680,340,74,2
1681,788,74,2
1682,425,74,3
1683,1295,74,2
1684,759,74,1
1685,861,74,5
1686,1111,74,7
1687,347,74,7
1688,413,74,7
1689,698,74,4
1690,1018,74,6
1691,907,74,6
1692,1134,74,3
1693,557,74,2
1694,78,74,1
1695,822,74,7
1696,1142,74,7
1697,49,74,8
1698,334,74,6
1699,1304,74,4
1700,88,74,3
1701,1183,74,6
1702,403,74,6
1703,163,74,2
1704,843,74,2
1705,396,74,4
1706,417,74,2
1707,973,74,5
1708,574,74,8
1709,1065,74,5
1710,671,74,7
1711,118,74,7
1712,141,74,5
1713,950,74,7
1714,385,74,4
1715,218,74,5
1716,405,74,7
1717,868,74,5
1718,908,74,7
1719,572,74,4
1720,15,74,6
1721,853,74,3
1722,209,74,2
1723,1030,74,5
1724,389,74,6
1725,632,74,7
1726,1310,74,8
1727,840,74,9
1728,969,74,6
1729,688,74,7
1730,80,74,5
1731,1105,74,3
1732,386,74,4
1733,35,74,8
1734,836,74,5
1735,1190,74,9
1736,704,74,8
1737,1251,74,4
1738,112,74,3
1739,696,74,2
1740,493,74,10
1741,728,74,2
1742,1025,74,4
1743,45,74,5
1744,102,74,2
1745,766,74,2
1746,139,74,4
1747,245,74,4
1748,514,74,7
1749,309,74,8
1750,70,74,4
1751,789,74,7
1752,200,74,4
1753,833,74,7
1754,173,75,4
1755,281,75,4
1756,222,75,3
1757,386,75,3
1758,1194,75,3
1759,713,75,3
1760,324,75,5
1761,698,75,7
1762,107,75,7
1763,39,75,6
1764,1261,75,2
1765,580,75,8
1766,779,75,9
1767,1224,75,9
1768,778,75,8
1769,1181,75,9
1770,132,75,3
1771,168,75,3
1772,233,75,5
1773,225,75,6
1774,974,75,10
1775,434,75,9
1776,727,75,10
1777,57,75,8
1778,68,75,4
1779,891,75,5
1780,143,75,2
1781,345,75,2
1782,235,75,4
1783,1220,75,9
1784,722,75,8
1785,908,75,9
1786,1153,75,9
1787,1210,75,5
1788,955,75,8
1789,639,75,8
1790,719,75,9
1791,773,75,5
1792,1127,75,9
1793,1102,75,8
1794,876,75,9
1795,1195,75,10
1796,447,75,5
1797,1227,75,3
1798,564,75,9
1799,750,75,3
1800,538,75,9
1801,936,75,6
1802,115,75,3
1803,663,75,9
1804,935,75,3
1805,1165,75,9
1806,1019,76,3
1807,933,76,8
1808,785,76,8
1809,195,76,6
1810,887,76,8
1811,834,76,9
1812,693,76,8
1813,48,76,7
1814,671,76,6
1815,604,76,8
1816,594,76,8
1817,342,76,6
1818,1137,76,3
1819,1226,76,7
1820,227,76,3
1821,151,76,5
1822,981,76,5
1823,807,76,3
1824,1261,76,4
1825,1085,76,9
1826,971,76,10
1827,630,76,9
1828,197,76,8
1829,148,76,4
1830,1001,76,4
1831,356,76,5
1832,980,76,2
1833,1252,76,8
1834,730,76,5
1835,1149,76,4
1836,1312,76,9
1837,241,76,8
1838,408,76,7
1839,675,76,9
1840,866,76,8
1841,708,76,7
1842,305,76,8
1843,117,76,9
1844,681,76,7
1845,1157,76,7
1846,221,76,5
1847,1201,76,9
1848,109,76,3
1849,62,76,4
1850,1005,76,9
1851,710,76,8
1852,313,77,4
1853,1291,77,8
1854,312,77,8
1855,123,77,6
1856,522,77,9
1857,853,77,9
1858,1241,77,10
1859,199,77,8
1860,204,77,5
1861,281,77,6
1862,1045,77,9
1863,1179,77,8
1864,563,77,9
1865,41,77,4
1866,1307,77,9
1867,643,77,9
1868,525,77,9
1869,1120,77,4
1870,1276,77,8
1871,1006,77,9
1872,1199,77,7
1873,1161,77,9
1874,876,77,9
1875,180,77,3
1876,1074,77,9
1877,529,77,10
1878,238,77,5
1879,850,77,3
1880,997,77,8
1881,1247,77,9
1882,156,77,4
1883,119,77,2
1884,358,77,2
1885,6,77,4
1886,1295,77,5
1887,1034,77,4
1888,1003,77,3
1889,789,77,9
1890,1077,77,9
1891,1208,77,4
1892,447,77,9
1893,791,77,8
1894,310,77,7
1895,498,77,9
1896,475,77,4
1897,1136,77,3
1898,606,77,4
1899,329,78,9
1900,327,78,9
1901,503,78,3
1902,1151,78,8
1903,912,78,8
1904,643,78,9
1905,85,78,9
1906,887,78,4
1907,17,78,8
1908,1072,78,9
1909,1183,78,4
1910,273,78,8
1911,351,78,3
1912,813,78,8
1913,375,78,9
1914,389,78,2
1915,157,78,9
1916,693,78,4
1917,598,78,4
1918,1126,78,7
1919,925,78,8
1920,259,78,9
1921,874,78,9
1922,471,78,8
1923,306,78,9
1924,35,78,8
1925,987,78,9
1926,84,78,9
1927,2,78,8
1928,899,78,8
1929,1148,78,9
1930,1058,78,8
1931,986,78,9
1932,574,78,3
1933,920,78,8
1934,413,78,3
1935,73,78,4
1936,115,78,2
1937,1317,78,8
1938,1011,78,9
1939,504,78,4
1940,1279,78,9
1941,612,78,4
1942,332,78,2
1943,152,78,2
1944,1226,78,3
1945,1293,78,9
1946,45,78,10
1947,110,78,8
1948,21,79,9
1949,509,79,8
1950,317,79,9
1951,677,79,8
1952,387,79,4
1953,1133,79,8
1954,1016,79,3
1955,1176,79,4
1956,1213,79,2
1957,469,79,3
1958,336,79,10
1959,310,79,4
1960,898,79,5
1961,478,79,6
1962,320,79,8
1963,960,79,4
1964,443,79,5
1965,1101,79,3
1966,371,79,4
1967,363,79,9
1968,910,79,6
1969,1051,79,2
1970,334,79,4
1971,180,79,6
1972,975,79,9
1973,1285,79,10
1974,292,79,9
1975,1274,79,4
1976,1218,79,4
1977,1221,79,5
1978,1312,79,3
1979,882,79,8
1980,606,79,9
1981,566,79,8
1982,841,79,8
1983,907,79,9
1984,867,79,7
1985,709,79,8
1986,210,79,3
1987,762,79,6
1988,323,79,3
1989,113,79,8
1990,871,79,4
1991,562,79,6
1992,39,79,4
1993,603,79,8
1994,701,79,9
1995,35,79,8
1996,502,79,3
1997,329,79,4
1998,816,79,5
1999,379,79,2
2000,905,79,4
2001,1262,79,8
2002,1072,79,7
2003,261,79,2
2004,1126,79,7
2005,1295,79,2
2006,1178,79,8
2007,746,79,8
2008,725,79,3
2009,378,80,2
2010,468,80,5
2011,898,80,8
2012,395,80,8
2013,483,80,7
2014,984,80,8
2015,80,80,3
2016,625,80,8
2017,1278,80,9
2018,839,80,8
2019,370,80,8
2020,59,80,7
2021,488,80,8
2022,223,80,3
2023,335,80,4
2024,1260,80,5
2025,1150,80,2
2026,737,80,4
2027,202,80,2
2028,848,80,3
2029,1000,80,4
2030,411,80,3
2031,1162,80,8
2032,261,80,8
2033,95,80,8
2034,837,80,7
2035,404,80,2
2036,914,80,6
2037,301,80,8
2038,31,80,8
2039,708,80,9
2040,994,80,2
2041,1203,80,4
2042,264,80,8
2043,988,80,2
2044,729,80,8
2045,454,80,2
2046,1006,80,4
2047,312,80,1
2048,441,80,2
2049,1120,80,3
2050,601,80,8
2051,652,80,9
2052,1101,80,7
2053,13,80,2
2054,812,80,3
2055,1032,80,2
2056,957,80,7
2057,614,80,8
2058,99,80,7
2059,463,80,8
2060,1058,80,9
2061,878,80,8
2062,424,80,9
2063,797,80,8
2064,875,80,2
2065,470,80,8
2066,129,80,8
2067,1194,80,9
2068,120,80,7
2069,895,80,8
2070,935,80,3
2071,234,80,8
2072,869,80,2
2073,678,80,8
2074,111,80,2
2075,917,80,1
2076,474,80,7
2077,428,80,5
2078,1223,80,8
2079,43,80,7
2080,187,80,2
2081,134,80,3
2082,1007,80,3
2083,89,80,3
2084,191,80,3
2085,435,80,4
2086,551,80,8
2087,947,80,2
2088,377,80,8
2089,751,80,7
2090,199,80,8
2091,547,80,6
2092,650,80,7
2093,779,80,8
2094,1178,80,2
2095,522,80,7
2096,348,80,8
2097,1198,80,2
2098,884,80,8
2099,1240,80,8
2100,1069,80,9
2101,162,80,2
2102,622,80,6
2103,1015,80,9
2104,211,80,5
2105,719,80,9
2106,1182,80,5
2107,1065,80,9
2108,169,80,8
2109,482,80,3
2110,416,80,3
2111,57,80,9
2112,666,80,6
2113,277,80,4
2114,44,80,5
2115,851,80,4
2116,813,80,9
2117,86,80,5
2118,721,80,8
2119,293,80,6
2120,1170,80,9
2121,406,80,8
2122,255,80,6
2123,1062,80,7
2124,761,80,1
2125,39,80,1
2126,367,80,3
2127,909,80,8
2128,867,80,9
2129,1228,80,6
2130,250,80,4
2131,954,80,2
2132,1084,80,4
2133,260,80,1
2134,267,80,4
2135,1280,80,2
2136,932,80,5
2137,1309,80,3
2138,1235,80,4
2139,665,80,6
2140,1308,80,7
2141,1179,80,6
2142,1088,80,10
2143,615,80,7
2144,453,80,4
2145,537,80,3
2146,543,80,6
2147,131,80,2
2148,263,80,3
2149,163,80,2
2150,1157,80,1
2151,1133,80,3
2152,20,80,5
2153,285,80,2
2154,807,80,10
2155,279,80,3
2156,1289,80,9
2157,1312,80,7
2158,161,80,3
2159,3,80,6
2160,1063,80,5
2161,194,80,2
2162,1268,80,3
2163,1290,80,4
2164,1028,80,3
2165,332,80,6
2166,814,80,8
2167,286,80,6
2168,1275,80,9
2169,82,80,6
2170,382,80,5
2171,558,80,7
2172,104,80,4
2173,530,80,6
2174,817,80,4
2175,278,80,5
2176,249,80,3
2177,1054,80,6
2178,184,80,7
2179,1257,80,6
2180,924,80,5
2181,510,80,6
2182,243,80,5
2183,819,80,6
2184,763,80,7
2185,259,81,5
2186,1275,81,7
2187,788,81,9
2188,70,81,5
2189,123,81,5
2190,1013,81,4
2191,29,81,6
2192,333,81,7
2193,108,81,5
2194,1267,81,2
2195,803,81,6
2196,278,81,5
2197,1061,81,4
2198,369,81,6
2199,882,81,7
2200,1193,81,9
2201,1073,81,8
2202,503,81,9
2203,202,81,4
2204,219,81,5
2205,1287,81,6
2206,312,81,4
2207,285,81,3
2208,194,81,5
2209,909,81,6
2210,120,81,7
2211,325,81,4
2212,24,81,6
2213,1210,81,5
2214,495,81,3
2215,1240,81,10
2216,1227,81,5
2217,1025,81,4
2218,1072,81,3
2219,85,81,6
2220,564,81,9
2221,1205,81,8
2222,90,81,6
2223,626,81,7
2224,856,81,3
2225,958,81,3
2226,475,81,3
2227,1260,81,5
2228,1070,81,5
2229,59,81,6
2230,1254,81,7
2231,602,81,9
2232,701,81,9
2233,1119,81,8
2234,236,81,6
2235,931,81,3
2236,246,81,6
2237,1036,81,3
2238,899,81,5
2239,531,81,9
2240,597,81,9
2241,453,81,3
2242,1258,81,5
2243,1009,81,9
2244,954,81,5
2245,760,81,3
2246,383,81,5
2247,1020,81,5
2248,147,81,6
2249,877,81,4
2250,739,81,5
2251,1281,81,3
2252,841,81,9
2253,646,81,8
2254,875,81,4
2255,888,81,6
2256,349,81,2
2257,1120,81,6
2258,634,81,9
2259,936,81,4
2260,204,81,5
2261,323,81,4
2262,1000,81,5
2263,515,81,7
2264,775,81,4
2265,1006,81,8
2266,1224,81,6
2267,119,81,4
2268,1096,81,5
2269,507,81,10
2270,480,81,5
2271,600,81,6
2272,1189,81,8
2273,533,81,9
2274,366,81,5
2275,1187,81,3
2276,255,81,5
2277,451,81,7
2278,398,81,4
2279,783,81,5
2280,166,81,6
2281,262,81,3
2282,1243,81,9
2283,758,81,6
2284,730,81,7
2285,812,81,6
2286,791,82,2
2287,164,82,9
2288,1257,82,8
2289,82,82,7
2290,576,82,8
2291,586,82,3
2292,860,82,8
2293,202,82,7
2294,1108,82,8
2295,1204,82,9
2296,595,82,8
2297,1025,82,7
2298,1053,82,8
2299,163,82,5
2300,1159,82,8
2301,796,82,3
2302,396,82,8
2303,1132,82,7
2304,522,82,8
2305,431,82,9
2306,316,82,7
2307,883,82,8
2308,681,82,2
2309,433,82,8
2310,16,82,9
2311,760,82,8
2312,394,82,7
2313,355,82,8
2314,771,82,9
2315,491,82,8
2316,770,82,7
2317,186,82,7
2318,198,82,10
2319,569,82,8
2320,432,82,7
2321,654,82,3
2322,301,82,8
2323,643,82,7
2324,1070,82,8
2325,12,82,7
2326,957,82,8
2327,1293,82,9
2328,870,82,8
2329,413,82,9
2330,1168,82,5
2331,350,82,6
2332,1057,82,5
2333,117,82,6
2334,358,82,8
2335,60,82,6
2336,588,82,1
2337,1219,82,2
2338,583,82,5
2339,1054,82,2
2340,665,82,3
2341,348,82,8
2342,445,82,7
2343,1131,82,9
2344,1244,82,7
2345,439,82,8
2346,568,82,7
2347,939,82,4
2348,677,82,8
2349,974,82,7
2350,620,82,8
2351,1268,82,8
2352,340,82,7
2353,624,82,6
2354,1026,82,7
2355,767,82,8
2356,562,82,4
2357,1235,82,7
2358,687,82,4
2359,83,82,7
2360,1153,82,8
2361,515,82,8
2362,1174,82,8
2363,118,82,7
2364,587,82,8
2365,805,82,9
2366,975,82,3
2367,374,82,8
2368,1248,82,7
2369,514,82,8
2370,544,82,3
2371,518,82,2
2372,1158,82,4
2373,1250,82,7
2374,890,82,5
2375,46,82,7
2376,689,82,8
2377,1066,82,8
2378,306,82,7
2379,1113,82,8
2380,56,82,9
2381,608,82,8
2382,332,82,4
2383,570,82,2
2384,274,82,8
2385,529,82,9
2386,451,82,7
2387,256,82,8
2388,1279,82,9
2389,1237,82,10
2390,121,82,7
2391,553,82,8
2392,0,82,8
2393,367,82,7
2394,362,82,8
2395,176,82,8
2396,1010,82,7
2397,458,82,8
2398,746,83,9
2399,716,83,9
2400,1273,83,5
2401,58,83,9
2402,1059,83,8
2403,1176,83,9
2404,109,83,2
2405,12,83,4
2406,1063,83,3
2407,63,83,4
2408,314,83,5
2409,1229,83,4
2410,1221,83,3
2411,278,83,2
2412,950,83,6
2413,753,83,7
2414,857,83,9
2415,363,83,3
2416,577,83,5
2417,261,83,5
2418,1201,83,9
2419,1134,83,8
2420,816,83,4
2421,450,83,5
2422,112,83,6
2423,711,83,9
2424,178,83,5
2425,390,83,8
2426,263,83,4
2427,300,83,6
2428,190,83,5
2429,275,83,4
2430,796,83,9
2431,1249,83,6
2432,143,83,5
2433,540,83,3
2434,915,83,8
2435,156,83,9
2436,1230,83,3
2437,720,83,4
2438,1204,83,5
2439,858,83,6
2440,900,83,10
2441,542,83,9
2442,495,83,10
2443,669,83,8
2444,133,83,9
2445,1257,83,5
2446,406,83,3
2447,728,83,2
2448,217,83,4
2449,1245,83,5
2450,1304,83,4
2451,347,83,5
2452,168,83,2
2453,958,83,3
2454,1285,83,5
2455,1019,83,2
2456,475,83,5
2457,878,83,2
2458,897,83,8
2459,244,83,6
2460,474,83,6
2461,408,83,3
2462,1159,83,7
2463,667,83,6
2464,167,83,8
2465,1004,83,7
2466,84,83,8
2467,469,83,8
2468,1278,83,4
2469,166,83,7
2470,1042,83,3
2471,536,83,9
2472,1172,83,8
2473,810,83,10
2474,964,83,9
2475,147,83,5
2476,1308,83,4
2477,64,83,5
2478,794,83,6
2479,862,83,7
2480,38,83,5
2481,579,83,7
2482,145,83,4
2483,88,83,8
2484,680,83,4
2485,944,83,9
2486,913,83,3
2487,1025,83,9
2488,464,83,8
2489,555,83,7
2490,1276,83,8
2491,1188,83,9
2492,1069,83,8
2493,544,83,8
2494,240,83,8
2495,1112,83,5
2496,704,83,6
2497,102,83,3
2498,292,83,2
2499,962,83,3
2500,284,83,4
2501,391,83,5
2502,1007,83,5
2503,1083,83,4
2504,659,83,8
2505,434,83,4
2506,926,83,5
2507,327,83,6
2508,375,83,4
2509,714,83,5
2510,296,83,9
2511,1100,83,5
2512,531,83,6
2513,612,83,9
2514,770,83,8
2515,859,83,2
2516,795,83,8
2517,866,83,4
2518,3,83,5
2519,446,83,6
2520,668,83,5
2521,504,83,3
2522,844,83,8
2523,108,83,9
2524,768,85,9
2525,538,85,8
2526,457,85,2
2527,419,85,3
2528,785,85,10
2529,215,85,8
2530,507,85,9
2531,18,85,3
2532,1097,85,4
2533,956,85,5
2534,1020,85,3
2535,873,85,5
2536,1144,85,6
2537,777,85,10
2538,508,85,8
2539,888,85,5
2540,462,85,5
2541,10,85,4
2542,815,85,5
2543,608,85,9
2544,1116,85,5
2545,1313,85,6
2546,505,85,9
2547,125,85,5
2548,801,85,6
2549,73,85,8
2550,1028,85,3
2551,1064,85,4
2552,264,85,5
2553,136,85,6
2554,732,85,9
2555,164,85,5
2556,972,85,6
2557,1234,85,10
2558,373,85,5
2559,47,85,6
2560,128,85,5
2561,889,85,4
2562,103,85,5
2563,142,85,6
2564,716,85,5
2565,946,85,6
2566,452,85,5
2567,598,85,9
2568,753,85,6
2569,438,85,5
2570,557,85,6
2571,305,85,5
2572,1211,85,6
2573,736,85,8
2574,417,85,6
2575,762,85,8
2576,528,85,9
2577,229,85,8
2578,1166,85,6
2579,541,85,8
2580,832,85,5
2581,841,85,9
2582,1101,85,6
2583,413,85,5
2584,1226,85,6
2585,1260,85,6
2586,1213,85,5
2587,825,85,6
2588,29,85,6
2589,198,85,5
2590,105,85,6
2591,1094,85,5
2592,1140,85,6
2593,1169,85,8
2594,916,85,6
2595,124,85,5
2596,786,85,10
2597,717,85,5
2598,913,85,6
2599,848,85,5
2600,559,85,6
2601,1077,85,6
2602,132,85,5
2603,493,85,9
2604,667,85,9
2605,658,85,9
2606,450,85,7
2607,1196,85,5
2608,17,85,6
2609,603,85,10
2610,1004,85,8
2611,466,85,5
2612,582,85,8
2613,1019,85,9
2614,349,85,6
2615,369,85,8
2616,1204,85,9
2617,1255,85,9
2618,976,85,6
2619,209,85,5
2620,1314,85,6
2621,539,85,9
2622,1057,85,8
2623,931,85,6
2624,587,85,9
2625,234,85,8
2626,769,85,9
2627,397,85,6
2628,1131,85,6
2629,525,85,8
2630,297,85,6
2631,660,85,9
2632,1007,85,6
2633,213,85,7
2634,1081,86,9
2635,1286,86,5
2636,121,86,4
2637,552,86,8
2638,884,86,9
2639,102,86,5
2640,164,86,6
2641,59,86,5
2642,461,86,6
2643,857,86,9
2644,613,86,10
2645,829,86,5
2646,208,86,6
2647,283,86,6
2648,823,86,9
2649,777,86,10
2650,587,86,9
2651,1044,86,8
2652,222,86,5
2653,151,86,6
2654,1189,86,9
2655,1185,86,9
2656,288,86,8
2657,1227,86,9
2658,384,86,8
2659,507,86,5
2660,233,86,6
2661,1217,86,4
2662,433,86,5
2663,334,86,6
2664,1183,86,8
2665,1059,86,5
2666,236,86,5
2667,1127,86,9
2668,489,86,5
2669,493,86,10
2670,153,86,5
2671,116,86,6
2672,1281,86,6
2673,406,86,4
2674,635,86,5
2675,107,86,6
2676,110,86,5
2677,739,86,6
2678,1206,86,6
2679,1011,86,7
2680,242,86,9
2681,881,86,10
2682,452,86,6
2683,866,86,7
2684,810,86,9
2685,1101,86,6
2686,762,86,9
2687,119,86,6
2688,1310,86,7
2689,358,86,6
2690,944,86,7
2691,1121,86,10
2692,251,86,9
2693,1314,86,8
2694,321,86,9
2695,495,86,10
2696,72,86,9
2697,800,86,9
2698,970,86,10
2699,339,86,6
2700,827,86,6
2701,1175,86,7
2702,1003,86,5
2703,921,86,6
2704,822,86,5
2705,1036,86,6
2706,56,86,7
2707,760,86,5
2708,199,86,10
2709,769,86,6
2710,975,86,10
2711,1179,86,9
2712,1239,86,9
2713,860,86,8
2714,846,86,9
2715,1029,86,9
2716,867,86,9
2717,597,86,9
2718,11,86,9
2719,548,86,7
2720,903,86,10
2721,306,86,5
2722,771,86,6
2723,567,86,5
2724,221,86,5
2725,1219,86,9
2726,141,86,5
2727,1262,86,9
2728,1124,86,5
2729,1116,86,5
2730,183,86,6
2731,588,86,8
2732,950,86,7
2733,537,86,9
2734,612,86,9
2735,99,86,6
2736,1164,86,7
2737,768,87,9
2738,636,87,8
2739,487,87,9
2740,1238,87,8
2741,1010,87,2
2742,364,87,9
2743,617,87,8
2744,468,87,9
2745,1248,87,9
2746,1052,87,8
2747,1085,87,9
2748,555,87,8
2749,1100,87,7
2750,1302,87,4
2751,255,87,5
2752,1,87,4
2753,764,87,5
2754,15,87,5
2755,240,87,4
2756,185,87,5
2757,421,87,4
2758,811,87,5
2759,262,87,6
2760,369,87,5
2761,1296,87,4
2762,465,87,3
2763,749,87,4
2764,707,87,8
2765,19,87,9
2766,141,87,4
2767,986,87,10
2768,340,87,6
2769,68,87,8
2770,290,87,8
2771,695,87,9
2772,471,87,9
2773,419,87,8
2774,1237,87,9
2775,361,87,5
2776,661,87,8
2777,860,87,6
2778,62,87,9
2779,302,87,8
2780,1152,87,9
2781,444,87,7
2782,115,87,8
2783,957,87,5
2784,1310,87,8
2785,329,87,5
2786,66,87,6
2787,590,87,6
2788,1212,87,7
2789,176,87,8
2790,874,87,3
2791,518,87,7
2792,79,87,8
2793,47,87,7
2794,1210,87,8
2795,482,87,7
2796,174,87,5
2797,525,87,6
2798,810,87,9
2799,1179,87,9
2800,914,87,8
2801,961,87,9
2802,634,87,9
2803,1276,87,9
2804,104,87,8
2805,352,87,8
2806,308,87,5
2807,591,87,6
2808,801,87,6
2809,605,87,5
2810,349,87,9
2811,58,87,5
2812,612,87,9
2813,926,87,5
2814,1234,87,9
2815,542,87,9
2816,863,87,5
2817,550,87,9
2818,441,87,5
2819,589,87,6
2820,25,87,5
2821,407,87,9
2822,96,89,4
2823,474,89,4
2824,1048,89,4
2825,442,89,3
2826,1309,89,5
2827,1313,89,5
2828,266,89,3
2829,384,89,2
2830,389,89,4
2831,470,89,3
2832,905,89,6
2833,1060,89,5
2834,1196,89,7
2835,484,89,5
2836,936,89,6
2837,434,89,5
2838,505,89,8
2839,565,89,8
2840,506,89,9
2841,1035,89,10
2842,992,89,6
2843,508,89,8
2844,390,89,4
2845,612,89,9
2846,966,89,6
2847,25,89,3
2848,253,89,5
2849,1123,89,9
2850,762,89,9
2851,866,89,7
2852,1305,89,6
2853,1280,89,10
2854,145,89,4
2855,377,89,5
2856,292,89,3
2857,943,89,10
2858,577,89,10
2859,495,89,9
2860,1283,89,7
2861,1154,89,8
2862,129,89,5
2863,1214,89,7
2864,435,89,6
2865,170,89,4
2866,1058,89,6
2867,945,89,6
2868,644,89,9
2869,1069,89,10
2870,901,89,7
2871,1122,89,9
2872,931,89,2
2873,1281,89,8
2874,854,89,10
2875,419,89,3
2876,427,89,3
2877,336,89,4
2878,561,89,8
2879,492,89,9
2880,445,89,3
2881,192,89,1
2882,923,89,10
2883,735,89,10
2884,1190,89,9
2885,378,89,1
2886,516,89,10
2887,952,89,6
2888,547,89,10
2889,1166,89,9
2890,1267,89,7
2891,208,89,2
2892,339,89,1
2893,105,89,6
2894,31,89,6
2895,1052,89,6
2896,494,89,8
2897,877,89,10
2898,121,89,1
2899,601,89,10
2900,797,89,10
2901,176,89,6
2902,948,89,8
2903,709,89,8
2904,1212,89,9
2905,77,89,3
2906,809,89,4
2907,1241,89,7
2908,1053,89,5
2909,1037,89,10
2910,563,89,6
2911,912,89,5
2912,571,89,8
2913,908,89,4
2914,459,89,3
2915,513,89,7
2916,1266,89,8
2917,1174,89,7
2918,358,90,2
2919,300,90,3
2920,119,90,3
2921,497,90,6
2922,736,90,7
2923,528,90,9
2924,247,90,3
2925,616,90,6
2926,362,90,3
2927,797,90,9
2928,426,90,5
2929,335,90,1
2930,155,90,3
2931,515,90,9
2932,963,90,8
2933,37,90,4
2934,205,90,3
2935,612,90,6
2936,927,90,7
2937,856,90,10
2938,525,90,4
2939,1018,90,4
2940,378,90,7
2941,1248,90,10
2942,67,90,6
2943,307,90,7
2944,355,90,8
2945,126,90,5
2946,1307,90,10
2947,483,90,7
2948,1111,90,3
2949,546,90,6
2950,1109,90,10
2951,383,90,10
2952,1002,90,5
2953,1190,90,4
2954,1091,90,2
2955,387,90,6
2956,1285,90,10
2957,987,90,10
2958,527,90,3
2959,1075,90,4
2960,761,90,3
2961,879,90,8
2962,505,90,6
2963,749,90,5
2964,116,90,8
2965,1232,90,5
2966,842,90,3
2967,1304,90,10
2968,1125,90,10
2969,63,90,4
2970,1121,90,5
2971,907,90,4
2972,252,90,10
2973,988,90,10
2974,1209,90,4
2975,1150,90,3
2976,1070,90,2
2977,1047,90,2
2978,848,90,6
2979,770,90,3
2980,629,90,4
2981,571,90,6
2982,1221,90,5
2983,1057,90,4
2984,1101,90,3
2985,504,90,6
2986,82,90,7
2987,1117,90,4
2988,1012,90,9
2989,31,90,4
2990,336,90,8
2991,803,90,5
2992,57,90,7
2993,1102,90,3
2994,1143,90,2
2995,509,90,6
2996,1080,90,7
2997,428,90,8
2998,1267,90,10
2999,364,90,10
3000,1196,90,7
3001,889,90,2
3002,969,90,10
3003,1298,90,10
3004,259,90,10
3005,228,90,10
3006,952,90,5
3007,1176,90,7
3008,789,90,6
3009,1222,90,3
3010,1211,90,2
3011,313,90,1
3012,226,90,7
3013,53,90,10
3014,880,90,7
3015,456,91,5
3016,651,91,10
3017,571,91,10
3018,123,91,5
3019,83,91,6
3020,708,91,1
3021,1096,91,1
3022,1050,91,2
3023,97,91,4
3024,782,91,10
3025,84,91,6
3026,407,91,5
3027,928,91,10
3028,341,91,4
3029,423,91,5
3030,967,91,2
3031,574,91,10
3032,1178,91,9
3033,1244,91,3
3034,730,91,1
3035,1118,91,2
3036,241,91,7
3037,460,91,6
3038,266,91,5
3039,1282,91,3
3040,509,91,9
3041,430,91,4
3042,519,91,9
3043,195,91,6
3044,288,91,5
3045,971,91,2
3046,1159,91,3
3047,890,91,4
3048,1054,91,1
3049,697,91,1
3050,1106,91,4
3051,1172,91,9
3052,635,91,7
3053,64,91,5
3054,1205,91,10
3055,942,91,10
3056,563,91,8
3057,48,91,5
3058,316,91,6
3059,133,91,4
3060,767,91,10
3061,298,91,6
3062,840,91,8
3063,724,91,9
3064,976,91,4
3065,649,91,10
3066,18,91,5
3067,126,91,6
3068,1167,91,1
3069,305,91,6
3070,520,91,10
3071,169,91,7
3072,87,91,5
3073,22,91,6
3074,830,91,3
3075,791,91,8
3076,1240,91,9
3077,766,91,9
3078,94,91,4
3079,31,91,3
3080,137,91,4
3081,1053,91,2
3082,1003,91,3
3083,653,91,10
3084,1123,91,10
3085,1004,91,4
3086,843,91,3
3087,151,91,4
3088,939,91,10
3089,238,91,4
3090,356,91,5
3091,260,91,3
3092,507,91,8
3093,433,91,5
3094,24,91,6
3095,901,91,2
3096,518,91,9
3097,664,91,8
3098,1153,91,1
3099,1008,91,1
3100,396,91,4
3101,683,91,9
3102,845,91,2
3103,208,91,3
3104,1218,91,3
3105,786,91,7
3106,1291,91,2
3107,616,91,9
3108,92,91,5
3109,1249,91,3
3110,1278,91,2
3111,341,92,9
3112,195,92,9
3113,187,92,8
3114,732,92,9
3115,449,92,7
3116,271,92,6
3117,1018,92,8
3118,279,92,7
3119,1158,92,9
3120,117,92,8
3121,542,92,2
3122,657,92,3
3123,1117,92,1
3124,286,92,6
3125,1143,92,3
3126,493,92,4
3127,46,92,8
3128,72,92,7
3129,173,92,6
3130,317,92,8
3131,1290,92,3
3132,615,92,4
