,title,date,time,address,link,latitude,longitude
302,Musical Story Time w/ the Berkeley Public Library Story Time Band,['02-05-2024'],10:30AM,"Addison Street, Glen Park, San Francisco, California, 94131, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/musical-story-time-w-the-berkeley-public-library-story-time-band-1712878100,37.7400826,-122.4349546
303,Musiq Soulchild,['26-04-2024'],8:00PM,"Warfield Theatre, 982, Market Street, Tenderloin, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/musiq-soulchild-tickets,37.7826218,-122.41034204471734
304,Nampeyo and the Sikyátki Revival,"['19-04-2024', '20-04-2024', '21-04-2024', '22-04-2024', '23-04-2024', '24-04-2024', '25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024', '29-04-2024', '30-04-2024', '01-05-2024', '02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024', '13-05-2024', '14-05-2024', '15-05-2024', '16-05-2024', '17-05-2024', '18-05-2024', '19-05-2024', '20-05-2024', '21-05-2024', '22-05-2024', '23-05-2024', '24-05-2024', '25-05-2024', '26-05-2024', '27-05-2024', '28-05-2024', '29-05-2024', '30-05-2024', '31-05-2024', '01-06-2024', '02-06-2024', '03-06-2024', '04-06-2024', '05-06-2024', '06-06-2024', '07-06-2024']",7:00PM,"De Young Museum, 50, Hagiwara Tea Garden Drive, San Francisco, California, 94118, United States",http://sf-events.brokeassstuart.com/events/2023/2/3/nampeyo-and-the-sikyatki-revival-tickets,37.77148045,-122.46912751367088
305,Nataly Aukar,['30-04-2024'],7:30PM,"Punch Line Comedy Club, 444, Battery Street, Financial District, San Francisco, California, 94111, United States",http://sf-events.brokeassstuart.com/events/2024/4/30/nataly-aukar-tickets,37.79553185,-122.40011861592805
306,NightLife Intersections: Music,['02-05-2024'],6:00PM,"Taxi Stand at California Academy of Sciences, 55, Music Concourse Drive, San Francisco, California, 94118, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/nightlife-intersections-music-tickets,37.7697064,-122.4674984
307,No Thanks,['19-04-2024'],9:00PM,101 Sixth St.,http://sf-events.brokeassstuart.com/events/2024/4/19/no-thanks-monarch-tickets,,
308,No Vacation,['04-05-2024'],8:00PM,"The Fillmore, 1805, Geary Boulevard, Western Addition, San Francisco, California, 94115, United States",http://sf-events.brokeassstuart.com/events/2024/5/4/no-vacation-tickets,37.7840838,-122.433171
309,Noche De Verano Sin Ti,['05-05-2024'],8:00PM,400 S 1st Street,http://sf-events.brokeassstuart.com/events/2024/5/5/noche-de-verano-sin-ti-tickets,,
310,OMEGA FEST: Biohazard + Forbidden,['04-05-2024'],3:30PM,"2036 University Ave, Berkeley",http://sf-events.brokeassstuart.com/events/2024/5/4/omega-fest-biohazard-forbidden-tickets,,
311,Oakland Roots: Clean & Green Night,['27-04-2024'],7:00PM,25800 Carlos Bee Blvd,http://sf-events.brokeassstuart.com/events/2024/4/27/oakland-roots-clean-green-night-tickets,,
312,Old School Comedy Masters,['01-05-2024'],7:30PM,"Punch Line Comedy Club, 444, Battery Street, Financial District, San Francisco, California, 94111, United States",http://sf-events.brokeassstuart.com/events/2024/5/1/old-school-comedy-masters-tickets,37.79553185,-122.40011861592805
313,Old School Hip-Hip Outdoor Summer BBQ,['04-05-2024'],3:00PM,"Madam Zola's Fortune, 900, Marin Street, San Francisco, California, 94124, United States",http://sf-events.brokeassstuart.com/events/2024/5/4/old-school-hip-hip-outdoor-summer-bbq-tickets,37.7496855,-122.3858699
314,One Found Sound,"['27-04-2024', '27-04-2024']",8:00PM,"2174, Market Street, Duboce Triangle, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/27/one-found-sound-tickets,37.766515565448984,-122.43047228265938
315,One Hallelujah,['21-04-2024'],6:30PM,"The Masonic, 1111, California Street, Lower Nob Hill, San Francisco, California, 94108, United States",http://sf-events.brokeassstuart.com/events/2024/4/21/one-hallelujah-tickets,37.7911743,-122.41299005468363
316,Open Rehearsal: Inspirations: Film/Classical,['25-04-2024'],10:00AM,"Grove Street & Van Ness Avenue, Grove Street, Civic Center, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/25/open-rehearsal-inspirations-film-classical-tickets,37.7782225,-122.419455
317,Opening Celebration | Seeing Through Stone at SJMA,['26-04-2024'],6:00PM,"San Francisco (5th/Townsend), Townsend Street, South of Market, San Francisco, California, 90103, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/opening-celebration-seeing-through-stone-at-sjma-tickets,37.7751131,-122.3974209
318,Opiuo,['26-04-2024'],8:00PM,"2036 University Ave, Berkeley",http://sf-events.brokeassstuart.com/events/2024/4/26/opiuo-tickets,,
319,Orchestral Rendition Of Dr. Dre: 2001,['03-05-2024'],9:00PM,"The Great Northern, 119, Utah Street, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/5/3/orchestral-rendition-of-dr-dre-2001-tickets,37.7676612,-122.4065246
320,Orianthi,"['24-04-2024', '25-04-2024']","7:30PM
              
                (doors)",510 Embarcadero West,http://sf-events.brokeassstuart.com/events/2024/4/24/orianthi-tickets,,
321,PETE FLOYD - Premier 8-Piece Pink Floyd Tribute,['19-04-2024'],9:00PM,"2367 Shattuck Ave., Berkeley",http://sf-events.brokeassstuart.com/events/2024/4/19/pete-floyd-premier-8-piece-pink-floyd-tribute-tickets,,
322,POC Food & Wine Festival,"['02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024']",6:00PM,,http://sf-events.brokeassstuart.com/events/2024/5/2/poc-food-wine-festival-tickets,,
323,PROM NIGHT RETRO 80's,['20-04-2024'],10:00PM,"Pandora Karaoke Bar, 163;169;173;177;181, Eddy Street, Tenderloin, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/prom-night-retro-80-s-tickets,37.7841206,-122.4105077
324,Parks4All: Pink Moon Stroll 2024,['23-04-2024'],5:00PM,"50, Moraga Avenue, San Francisco, California, 94129, United States",http://sf-events.brokeassstuart.com/events/2024/4/23/parks4all-pink-moon-stroll-2024-tickets,37.7974416,-122.4594277
325,Party like 1920s' Grand Extravaganza,['04-05-2024'],9:00PM,"Madam Zola's Fortune, 900, Marin Street, San Francisco, California, 94124, United States",http://sf-events.brokeassstuart.com/events/2024/5/4/party-like-1920s-grand-extravaganza-tickets,37.7496855,-122.3858699
326,Perry Wayne,['19-04-2024'],9:00PM,"Public Works, 161, Erie Street, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/the-sounds-of-invasion-tour-tickets,37.7688931,-122.41926507660828
327,"Petey, PHONY",['04-05-2024'],9:00PM,"August Hall, 420, Mason Street, Union Square, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/5/4/petey-phony-tickets,37.7875876,-122.4097872
328,Pickin' On The Polk,['27-04-2024'],12:00PM,,http://sf-events.brokeassstuart.com/events/2024/4/27/pickin-on-the-polk-tickets,,
329,"Pighati, I've Never Been Here Before, The Last Arizona, Stink Animal, the Bad Smells, June Henry",['22-04-2024'],7:30PM,"Brick and Mortar, 1710, Mission Street, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/22/pighati-i-ve-never-been-here-before-the-last-arizona-stink-animal-the-bad-smells-june-henry-tickets,37.7696864,-122.4203028
330,"Plum, PGoat & Starfish Prime",['26-04-2024'],8:00PM,"Kilowatt, 3160, 16th Street, Mission District, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/plum-pgoat-and-starfish-prime-tickets,37.7649743,-122.4232405
331,Poncho Sanchez,"['26-04-2024', '26-04-2024', '27-04-2024', '27-04-2024']","7:30PM
              
                (doors)",510 Embarcadero West,http://sf-events.brokeassstuart.com/events/2024/4/26/poncho-sanchez-tickets,,
332,"Powerhouse, Alcatraz, Violent Coercion",['05-05-2024'],3:00PM,"Bottom of the Hill, 1233, 17th Street, Potrero Hill, San Francisco, California, 94107, United States",http://sf-events.brokeassstuart.com/events/2024/5/5/powerhouse-alcatraz-violent-coercion-tickets,37.7649626,-122.39641152655962
333,Prateek Kuhad,['04-05-2024'],8:00PM,"The Masonic, 1111, California Street, Lower Nob Hill, San Francisco, California, 94108, United States",http://sf-events.brokeassstuart.com/events/2024/5/4/prateek-kuhad-silhouettes-tour-tickets,37.7911743,-122.41299005468363
334,Present Tense 2023: Perilous Playground,"['19-04-2024', '20-04-2024', '21-04-2024', '22-04-2024', '23-04-2024', '24-04-2024', '25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024', '29-04-2024', '30-04-2024', '01-05-2024', '02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024', '13-05-2024', '14-05-2024', '15-05-2024', '16-05-2024', '17-05-2024', '18-05-2024', '19-05-2024', '20-05-2024', '21-05-2024', '22-05-2024', '23-05-2024', '24-05-2024', '25-05-2024', '26-05-2024', '27-05-2024', '28-05-2024', '29-05-2024', '30-05-2024', '31-05-2024', '01-06-2024', '02-06-2024', '03-06-2024', '04-06-2024', '05-06-2024', '06-06-2024', '07-06-2024']",10:00AM,"750 Kearny St., 3rd Floor",http://sf-events.brokeassstuart.com/events/2023/8/25/present-tense-2023-perilous-playground-tickets,,
335,Princess W/ Q (Rpdr S16),['27-04-2024'],10:00PM,"Oasis, 298, 11th Street, West SoMa, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/27/princess-w-q-rpdr-s16-tickets,37.771914699999996,-122.41443558916752
336,Princess: 4/20 - A LIT Drag Spectacular,['20-04-2024'],10:00PM,"Oasis, 298, 11th Street, West SoMa, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/princess-4-20-a-lit-drag-spectacular-tickets,37.771914699999996,-122.41443558916752
337,Pueblote: Public Land in People's Hands with PODER,['20-04-2024'],1:00PM,"Poets Cafe, 100, Larkin Street, Civic Center, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/pueblote-public-land-in-people-s-hands-with-poder-tickets,37.7789486,-122.415473
338,"Pussy Riot, Boyfriend & Pleeay","['19-04-2024', '20-04-2024']",8:00PM,"Kilowatt, 3160, 16th Street, Mission District, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/pussy-riot-boyfriend-pleeay-tickets,37.7649743,-122.4232405
339,QT K-Pop Night SF: K-Pop High,['20-04-2024'],9:30PM,"Rickshaw Stop, 155, Fell Street, Hayes Valley, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/qt-k-pop-night-sf-k-pop-high-tickets,37.7759904,-122.42047537588323
340,Quarters of Change,['26-04-2024'],9:00PM,"The Independent, 628, Divisadero Street, Western Addition, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/quarters-of-change-tickets,37.7755281,-122.43764100406057
341,Queen Pin,['29-04-2024'],6:00PM,"Mission Bowling Club, 3176, 17th Street, Mission District, San Francisco, California, 94110, United States",http://sf-events.brokeassstuart.com/events/2024/4/29/queen-pin-tickets,37.7639169,-122.41670479560966
342,RAWdance 20th Anniversary Benefit & Celebration,['02-05-2024'],6:00PM,"War Memorial Veterans Building Herbst Theatre, 401, Van Ness Avenue, Hayes Valley, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/rawdance-20th-anniversary-benefit-celebration-tickets,37.77953465,-122.42103353311943
343,Raat,['19-04-2024'],10:00PM,"Oasis, 298, 11th Street, West SoMa, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/raat-tickets,37.771914699999996,-122.41443558916752
344,"Rabia Chaudry, Ellyn Marsh",['01-05-2024'],7:00PM,"2174, Market Street, Duboce Triangle, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/5/1/rabia-chaudry-ellyn-marsh-tickets,37.766515565448984,-122.43047228265938
345,Red Rum Club,['22-05-2024'],8:00PM,"Bottom of the Hill, 1233, 17th Street, Potrero Hill, San Francisco, California, 94107, United States",http://sf-events.brokeassstuart.com/events/2024/5/22/red-rum-club-tickets,37.7649626,-122.39641152655962
346,Reggae Sunday w/ The Tip Top Reggae Club & Dance Party,['28-04-2024'],9:00PM,"The Knockout, 3223, Mission Street, Bernal Heights, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/28/reggae-sunday-with-the-tip-top-reggae-club-dance-party-to-2-am-tickets,37.7451409,-122.420005
347,Resonant Frequencies,['26-04-2024'],8:00PM,"Cafe du Nord, 2170, Market Street, Duboce Triangle, San Francisco, California, 94143, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/resonant-frequencies-tickets,37.7667182,-122.43054460123211
348,Rhiannon Giddens,['21-04-2024'],8:00PM,"The Fillmore, 1805, Geary Boulevard, Western Addition, San Francisco, California, 94115, United States",http://sf-events.brokeassstuart.com/events/2024/4/21/rhiannon-giddens-tickets,37.7840838,-122.433171
349,Rich Kids on LSD (RKL),['01-05-2024'],7:30PM,"Bottom of the Hill, 1233, 17th Street, Potrero Hill, San Francisco, California, 94107, United States",http://sf-events.brokeassstuart.com/events/2024/5/1/rich-kids-on-lsd-rkl-tickets,37.7649626,-122.39641152655962
350,RihyoncÉ,['26-04-2024'],10:00PM,"Oasis, 298, 11th Street, West SoMa, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/rihyonce-tickets,37.771914699999996,-122.41443558916752
351,"Ritchie w/ Papo2oo4, Subjxct5",['26-04-2024'],9:00PM,"San Pablo Avenue, West Portal, San Francisco, California, 94127, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/ritchie-triple-digits-tour-with-papo2oo4-subjxct5-tickets,37.7401296,-122.4610928
352,Rock N Roll Matinee Show ft. Live Music By Bang On,['27-04-2024'],5:00PM,"The Knockout, 3223, Mission Street, Bernal Heights, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/27/rock-n-roll-matinee-show-featuring-live-music-by-bang-on-to-9-pm-tickets,37.7451409,-122.420005
353,Rosie Tucker,['23-04-2024'],8:00PM,"Bottom of the Hill, 1233, 17th Street, Potrero Hill, San Francisco, California, 94107, United States",http://sf-events.brokeassstuart.com/events/2024/4/23/rosie-tucker-tickets,37.7649626,-122.39641152655962
354,Ruby Tuesday,['23-04-2024'],9:30PM,"Make Out Room, 3225;3227;3233;3235;3239, 22nd Street, Mission District, San Francisco, California, 90103, United States",http://sf-events.brokeassstuart.com/events/2024/4/23/ruby-tuesday-tickets,37.755275,-122.4194265
355,Ryan Bancroft & Joshua Bell,"['16-05-2024', '17-05-2024', '18-05-2024']",2:00PM,"Grove Street & Van Ness Avenue, Grove Street, Civic Center, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/5/16/ryan-bancroft-joshua-bell-tickets,37.7782225,-122.419455
356,Rykarda Parasol at the Makeout Room,['26-04-2024'],6:30PM,"Make Out Room, 3225;3227;3233;3235;3239, 22nd Street, Mission District, San Francisco, California, 90103, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/rykarda-parasol-at-the-makeout-room-tickets,37.755275,-122.4194265
357,S. F. Comedy Showcase,"['21-04-2024', '28-04-2024', '05-05-2024']",7:30PM,"Punch Line Comedy Club, 444, Battery Street, Financial District, San Francisco, California, 94111, United States",http://sf-events.brokeassstuart.com/events/2024/4/21/s-f-comedy-showcase-tickets,37.79553185,-122.40011861592805
358,"SESSANTA: Primus, Puscifer, A Perfect Circle",['21-04-2024'],"5:30PM
              
                (doors)",Hearst Avenue & Gayley Road,http://sf-events.brokeassstuart.com/events/2024/4/21/sessanta-primus-puscifer-a-perfect-circle-tickets,,
359,SF Climate Week Opening Ceremony w/ City of San Francisco,['22-04-2024'],4:30PM,,http://sf-events.brokeassstuart.com/events/2024/4/22/sf-climate-week-opening-ceremony-w-city-of-san-francisco-tickets,,
360,"SF Performances Presents: Camille Thomas, Cello",['23-04-2024'],7:30PM,"War Memorial Veterans Building Herbst Theatre, 401, Van Ness Avenue, Hayes Valley, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/23/sf-performances-presents-camille-thomas-cello-tickets,37.77953465,-122.42103353311943
361,"SF Performances Presents: Dover Quartet & Leif Ove Andsnes, Piano",['25-04-2024'],7:30PM,"War Memorial Veterans Building Herbst Theatre, 401, Van Ness Avenue, Hayes Valley, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/25/sf-performances-presents-dover-quartet-leif-ove-andsnes-piano-tickets,37.77953465,-122.42103353311943
362,SF Performances: Alexander String Quartet & Bob Greenberg: United Kingdom,['27-04-2024'],10:00AM,"War Memorial Veterans Building Herbst Theatre, 401, Van Ness Avenue, Hayes Valley, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/27/sf-performances-alexander-string-quartet-bob-greenberg-united-kingdom-tickets,37.77953465,-122.42103353311943
363,SIOUXSIE SIOUX! A Drag Tribute,['28-04-2024'],7:00PM,"Oasis, 298, 11th Street, West SoMa, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/28/siouxsie-sioux-a-drag-tribute-tickets,37.771914699999996,-122.41443558916752
364,SORRY FOR PARTY ROCKING: 2010-2015 Pop & EDM All Night Long!,['20-04-2024'],9:30PM,"The Great Northern, 119, Utah Street, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/sorry-for-party-rocking-2010-2015-pop-edm-all-night-long-tickets,37.7676612,-122.4065246
365,SVGMC's Drag Queen Bingo Brunch,['28-04-2024'],10:30AM,"San Francisco (5th/Townsend), Townsend Street, South of Market, San Francisco, California, 90103, United States",http://sf-events.brokeassstuart.com/events/2024/4/28/svgmc-s-drag-queen-bingo-brunch-tickets,37.7751131,-122.3974209
366,Sainte Vie & Xinobi,['20-04-2024'],9:00PM,"Public Works, 161, Erie Street, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/sainte-vie-xinobi-tickets,37.7688931,-122.41926507660828
367,Sam Misner & Megan Smith,['02-05-2024'],8:00PM,"Addison Street, Glen Park, San Francisco, California, 94131, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/sam-misner-megan-smith-tickets,37.7400826,-122.4349546
368,San Fermin,['04-05-2024'],9:00PM,"The Independent, 628, Divisadero Street, Western Addition, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/5/4/san-fermin-tickets,37.7755281,-122.43764100406057
369,San Francisco Art Fair 2024,"['25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024']",11:00AM,Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/25/san-francisco-art-fair-2024-tickets,,
370,San Francisco Comedy Underground,['20-04-2024'],"7:30PM
              
                (doors)","1828, Castro Street, Noe Valley, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/san-francisco-comedy-underground-tickets,37.7468372,-122.43388861985447
371,San Francisco International Arts Festival,"['01-05-2024', '02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024']",8:00PM,,http://sf-events.brokeassstuart.com/events/2024/5/1/san-francisco-international-arts-festival-tickets,,
372,"Sanguisugabogg, Jesus Piece, GAG, PeelingFlesh",['26-04-2024'],7:00PM,"August Hall, 420, Mason Street, Union Square, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/sanguisugabogg-jesus-piece-gag-peelingflesh-tickets,37.7875876,-122.4097872
373,"Scott Yoder, Fuckwolf, Candy Whips",['25-04-2024'],8:00PM,2330 Telegraph Ave,http://sf-events.brokeassstuart.com/events/2024/4/25/scott-yoder-fuckwolf-candy-whips-tickets,,
374,Sevendust & Static-X ,['30-04-2024'],7:00PM,"Madam Zola's Fortune, 900, Marin Street, San Francisco, California, 94124, United States",http://sf-events.brokeassstuart.com/events/2024/4/30/sevendust-static-x-machine-killer-tour-tickets,37.7496855,-122.3858699
375,Sewing 101: Denim Woodland Dopp Kit,['26-04-2024'],7:00PM,"1300;1302;1304;1306;1308;1310;1312;1314;1316;1318;1320;1322, Haight Street, Haight-Ashbury, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/sewing-101-denim-woodland-dopp-kit-tickets,37.770552,-122.44396054921347
376,Sewing 101: Geometric Pillow,['19-04-2024'],7:00PM,"1300;1302;1304;1306;1308;1310;1312;1314;1316;1318;1320;1322, Haight Street, Haight-Ashbury, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/sewing-101-geometric-pillow-tickets,37.770552,-122.44396054921347
377,Sewing 102: They & Them Comfy Shorts (Size & Gender Inclusive),['23-04-2024'],7:00PM,"1300;1302;1304;1306;1308;1310;1312;1314;1316;1318;1320;1322, Haight Street, Haight-Ashbury, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/4/23/sewing-102-they-them-comfy-shorts-size-gender-inclusive-tickets,37.770552,-122.44396054921347
378,Shamanic Breathwork with Jasin Deegan,['24-04-2024'],7:00PM,"The Center SF Tea House, 548, Fillmore Street, Lower Haight, Western Addition, San Francisco, California, 95115, United States",http://sf-events.brokeassstuart.com/events/2024/4/24/shamanic-breathwork-with-jasin-deegan-tickets,37.7745253,-122.4306476
379,Shordie Shordie,['02-05-2024'],8:00PM,"1290, Sutter Street, Lower Nob Hill, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/shordie-shordie-tickets,37.78767389795918,-122.42142202040816
380,Show of Hope Gala,['19-04-2024'],5:30PM,"5, Embarcadero Center, Embarcadero Center 4, San Francisco, California, 94111, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/show-of-hope-gala-tickets,37.7945298,-122.3951458
381,SiM,['22-04-2024'],6:00PM,"August Hall, 420, Mason Street, Union Square, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/22/sim-tickets,37.7875876,-122.4097872
382,Simple Ceramics: Handbuild Your Own Decorative Vase,['30-04-2024'],7:00PM,"1300;1302;1304;1306;1308;1310;1312;1314;1316;1318;1320;1322, Haight Street, Haight-Ashbury, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/4/30/simple-ceramics-handbuild-your-own-decorative-vase-tickets,37.770552,-122.44396054921347
383,Simple Ceramics: Handbuild Your Own Tea or Coffee Mugs,['29-04-2024'],7:00PM,"1300;1302;1304;1306;1308;1310;1312;1314;1316;1318;1320;1322, Haight Street, Haight-Ashbury, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/4/29/simple-ceramics-handbuild-your-own-tea-or-coffee-mugs-tickets,37.770552,-122.44396054921347
384,"Sister Carol, with DJ Sep at Sweetwater Music Hall (All Ages)",['23-04-2024'],7:00PM,19 Corte Madera Ave.,http://sf-events.brokeassstuart.com/events/2024/4/23/sister-carol-with-dj-sep-at-sweetwater-music-hall-all-ages-tickets,,
385,"Skip the Needle w/ ""Bitch""",['04-05-2024'],8:00PM,"Addison Street, Glen Park, San Francisco, California, 94131, United States",http://sf-events.brokeassstuart.com/events/2024/5/4/skip-the-needle-w-bitch-tickets,37.7400826,-122.4349546
386,"Skream & Mala w/ Sgt Pokes, Sam Supa",['19-04-2024'],9:00PM,"1290, Sutter Street, Lower Nob Hill, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/skream-benga-with-sgt-pokes-sam-supa-tickets,37.78767389795918,-122.42142202040816
387,Slow Jams,['30-04-2024'],9:30PM,"Make Out Room, 3225;3227;3233;3235;3239, 22nd Street, Mission District, San Francisco, California, 90103, United States",http://sf-events.brokeassstuart.com/events/2024/4/30/slow-jams-tickets,37.755275,-122.4194265
388,Small Crush,['03-05-2024'],8:30PM,"The Chapel, 777, Valencia Street, Mission District, San Francisco, California, 94110, United States",http://sf-events.brokeassstuart.com/events/2024/5/3/small-crush-tickets,37.7604879,-122.42120099500369
389,Smallpools + Grayscale,['30-04-2024'],7:30PM,"The Independent, 628, Divisadero Street, Western Addition, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/4/30/smallpools-and-grayscale-tickets,37.7755281,-122.43764100406057
390,Soca Paradise - Courtyard Day-Party,['21-04-2024'],3:00PM,"San Pablo Avenue, West Portal, San Francisco, California, 94127, United States",http://sf-events.brokeassstuart.com/events/2024/4/21/soca-paradise-courtyard-day-party-tickets,37.7401296,-122.4610928
391,Soen,['02-06-2024'],8:00PM,"The Independent, 628, Divisadero Street, Western Addition, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/6/2/soen-tickets,37.7755281,-122.43764100406057
392,Sofia Niño de Rivera ,['20-04-2024'],8:00PM,"Palace of Fine Arts, 3301, Lyon Street, San Francisco, California, 94123, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/sofia-nino-de-rivera-gira-2024-tickets,37.80291855,-122.44840286435331
393,Soiree 2024 - LGBT Center Gala,['20-04-2024'],6:00PM,,http://sf-events.brokeassstuart.com/events/2024/4/20/soiree-2024-lgbt-center-gala-tickets,,
394,Sol Blume Music Festival 2024,"['03-05-2024', '04-05-2024', '05-05-2024']",12:00PM,"Broad Street, Ocean View, San Francisco, California, 94112, United States",http://sf-events.brokeassstuart.com/events/2024/5/3/sol-blume-music-festival-2024-tickets,37.7131844,-122.4587444
395,Soul Finger,['26-04-2024'],6:00PM,"Make Out Room, 3225;3227;3233;3235;3239, 22nd Street, Mission District, San Francisco, California, 90103, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/soul-finger-tickets,37.755275,-122.4194265
396,Space Factory,['27-04-2024'],9:30PM,375 Eleventh Street,http://sf-events.brokeassstuart.com/events/2024/4/27/space-factory-tickets,,
397,Spotlight Sundays: Burn The Wagon live podcast w/ Juan Dominguez + Morning Star Gali on Environmental Justice,['21-04-2024'],1:00PM,"1000, Oak Street, Western Addition, San Francisco, California, 94143, United States",http://sf-events.brokeassstuart.com/events/2024/4/21/spotlight-sundays-burn-the-wagon-live-podcast-with-juan-dominguez-and-morning-star-gali-on-environmental-justice-tickets,37.77345005,-122.43604825954509
398,Spring Teacher Night at Friday Nights at OMCA,['19-04-2024'],4:30PM,"1000, Oak Street, Western Addition, San Francisco, California, 94143, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/spring-teacher-night-at-friday-nights-at-omca-tickets,37.77345005,-122.43604825954509
399,St. John Will I Am Coltrane African Orthodox Church At Magic Theatre,"['19-04-2024', '20-04-2024', '21-04-2024', '22-04-2024', '23-04-2024', '24-04-2024', '25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024', '29-04-2024', '30-04-2024', '01-05-2024', '02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024', '13-05-2024', '14-05-2024', '15-05-2024', '16-05-2024', '17-05-2024', '18-05-2024', '19-05-2024', '20-05-2024', '21-05-2024', '22-05-2024', '23-05-2024', '24-05-2024', '25-05-2024', '26-05-2024', '27-05-2024', '28-05-2024', '29-05-2024', '30-05-2024', '31-05-2024', '01-06-2024', '02-06-2024', '03-06-2024', '04-06-2024', '05-06-2024', '06-06-2024', '07-06-2024']",10:00AM,Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/10/2/st-john-will-i-am-coltrane-african-orthodox-church-at-magic-theatre-tickets,,
